id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
10108,PENDING,URGENT,كهرباء,كهرباء,user3012,Dina Nabil,01013900400,user1781,Mahmoud Hamdy,01067738851,79 St,30.413931,34.962921,168.11,2025-01-17 22:48:46,,,
10109,CANCELLED,NORMAL,كهرباء,كهرباء,user1559,Mona Tawfik,01012779565,user2776,Mariam Mostafa,01029216298,30 St,24.077848,35.94925,177.71,2025-08-27 19:48:26,2025-08-28 01:48:26,,2025-08-28 03:48:26
10110,COMPLETED,HIGH,نجاره,نجاره,user926,Khaled Hamdy,01068237550,user1763,Sara Said,01089387274,130 St,30.697606,30.086277,66.37,2024-11-14 11:50:01,2024-11-14 12:50:01,2024-11-14 18:50:01,
10111,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3265,Ali Hassan,01058927331,user1622,Mohamed Said,01061062905,101 St,28.098695,25.124199,280.46,2026-03-28 22:00:02,2026-03-29 04:00:02,2026-03-29 21:00:02,
10112,PENDING,HIGH,نجاره,نجاره,user535,Samar Hamdy,01065559839,user1664,Omar Ali,01050547649,166 St,29.105097,35.466901,131.79,2025-02-20 02:15:35,,,
10113,CANCELLED,NORMAL,نجاره,نجاره,user2098,Hend Youssef,01044842564,user2917,Noha Ali,01049690619,185 St,24.313825,29.926485,175.51,2025-11-04 04:29:35,2025-11-04 08:29:35,,2025-11-04 12:29:35
10114,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user2391,Emad Fahmy,01036920343,user4125,Youssef Adel,01053688248,,27.664635,36.640498,138.6,2025-03-20 20:19:51,2025-03-20 20:19:51,2025-03-20 23:19:51,
10115,IN_PROGRESS,URGENT,خدمات منزليه,خدمات منزليه,user3307,Ali Hamdy,01035279301,user1646,Khaled Fouad,01039807813,,24.86018,32.633536,126.93,2024-12-11 10:58:07,2024-12-11 10:58:07,,
10116,CANCELLED,URGENT,خدمات منزليه,خدمات منزليه,user4896,Omar Hussein,01070900400,user2222,Omar Adel,01038181320,91 St,28.587168,26.004303,89.33,2025-07-16 16:36:49,2025-07-16 21:36:49,,2025-07-16 22:36:49
10117,CANCELLED,NORMAL,سباكه,سباكه,user3661,Rania Hussein,01027107524,user2136,Fatma Ibrahim,01023404936,,29.977904,29.313858,247.66,2025-11-06 12:52:01,2025-11-06 17:52:01,,2025-11-06 21:52:01
10118,PENDING,URGENT,خدمات منزليه,خدمات منزليه,user2877,Rania Said,01014479939,user3636,Laila Gamal,01049856452,,28.305167,35.119482,138.26,2025-12-01 11:25:47,,,
10119,COMPLETED,HIGH,نجاره,نجاره,user1165,Emad Ahmed,01060232033,user2664,Karim Hassan,01064662464,,30.866155,33.107037,229.02,2024-06-17 05:56:58,2024-06-17 08:56:58,2024-06-17 10:56:58,
10120,COMPLETED,URGENT,نجاره,نجاره,user2825,Fatma Hamdy,01051080280,user4864,Samar Fouad,01045020235,,22.826127,28.166619,80.16,2025-04-06 23:41:59,2025-04-07 00:41:59,2025-04-07 21:41:59,
10121,CANCELLED,URGENT,كهرباء,كهرباء,user723,Dina Ahmed,01062394739,user4666,Omar Kamel,01089968674,,25.757358,28.715123,159.95,2026-05-28 23:47:12,2026-05-29 03:47:12,,2026-05-29 07:47:12
10122,PENDING,URGENT,كهرباء,كهرباء,user449,Sara Youssef,01018057946,user1965,Fatma Kamel,01074404694,78 St,26.136102,29.886797,142.76,2026-02-16 15:23:25,,,
10123,IN_PROGRESS,NORMAL,نجاره,نجاره,user3651,Ahmed Shaker,01059727108,user3111,Amany Fahmy,01037683563,61 St,26.750423,28.081583,38.35,2024-11-26 19:35:47,2024-11-26 23:35:47,,
10124,COMPLETED,URGENT,سباكه,سباكه,user1264,Youssef Khaled,01031400078,user211,Mona Ahmed,01079961132,126 St,27.853331,35.14391,68.75,2025-04-20 19:30:59,2025-04-21 01:30:59,2025-04-21 02:30:59,
10125,COMPLETED,URGENT,نجاره,نجاره,user4579,Mohamed Said,01077789197,user2884,Amr Ibrahim,01010162044,,25.326805,27.420617,114.03,2024-06-26 18:19:36,2024-06-26 23:19:36,2024-06-27 18:19:36,
10126,COMPLETED,HIGH,سباكه,سباكه,user1667,Ahmed Kamel,01073095299,user1035,Amr Hatem,01043557176,188 St,25.944565,33.7205,89.82,2024-12-26 10:57:36,2024-12-26 15:57:36,2024-12-26 23:57:36,
10127,PENDING,NORMAL,كهرباء,كهرباء,user4930,Youssef Rashad,01098114590,user1915,Karim Ahmed,01016327866,,30.320354,35.016347,154.76,2026-04-25 04:03:07,,,
10128,COMPLETED,HIGH,سباكه,سباكه,user349,Yasmin Kamel,01071414198,user1616,Sara Kamel,01019779395,,26.875461,31.541163,155.79,2026-03-31 04:29:40,2026-03-31 09:29:40,2026-03-31 22:29:40,
10129,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user2229,Mona Shaker,01025734299,user265,Nadia Hamdy,01022494970,194 St,30.876749,28.508162,288.79,2024-09-15 18:30:23,2024-09-16 01:30:23,,
10130,COMPLETED,URGENT,نجاره,نجاره,user2047,Emad Ahmed,01037050445,user3267,Hend Hassan,01092243450,161 St,31.023178,35.549406,38.93,2026-05-24 15:10:24,2026-05-24 19:10:24,2026-05-24 23:10:24,
10131,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user3764,Reem Nabil,01016869055,user4665,Hend Fouad,01025927183,,26.439863,35.768098,236.27,2025-10-13 12:11:48,2025-10-13 13:11:48,2025-10-13 17:11:48,
10132,PENDING,NORMAL,نجاره,نجاره,user498,Fatma Said,01016023362,user4356,Ibrahim Mostafa,01018852895,,23.269508,31.391572,295.47,2025-11-23 03:46:41,,,
10133,COMPLETED,HIGH,كهرباء,كهرباء,user1268,Youssef Rashad,01075404850,user4683,Mahmoud Hussein,01038770060,24 St,24.721203,31.202945,178.15,2024-11-15 09:33:29,2024-11-15 10:33:29,2024-11-16 06:33:29,
10134,CANCELLED,HIGH,كهرباء,كهرباء,user3689,Nadia Youssef,01091657586,user3994,Ahmed Kamel,01012488563,58 St,29.934511,27.565719,189.41,2025-08-31 00:13:03,2025-08-31 01:13:03,,2025-08-31 02:13:03
10135,COMPLETED,HIGH,سباكه,سباكه,user1000,Amany Shaker,01036595298,user1607,Ali Nabil,01087686096,192 St,25.932269,32.678639,154.59,2025-03-05 01:11:07,2025-03-05 05:11:07,2025-03-05 14:11:07,
10136,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user4306,Ghada Hamdy,01087862790,user2202,Mohamed Khaled,01046504170,,23.352251,29.661174,115.19,2025-10-01 15:21:44,2025-10-01 20:21:44,2025-10-02 16:21:44,
10137,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user2545,Ibrahim Tawfik,01044566241,user1125,Mona Shaker,01094545602,73 St,25.487786,32.688568,225.69,2024-11-10 21:50:11,2024-11-11 00:50:11,,
10138,PENDING,HIGH,نجاره,نجاره,user1404,Hassan Omar,01025965592,user4355,Mostafa Said,01020747850,154 St,29.026753,34.710337,88.1,2025-12-31 09:49:42,,,
10139,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user723,Dina Ahmed,01062394739,user1585,Sara Said,01093721739,,26.743129,35.40961,205.39,2025-09-04 20:20:35,2025-09-05 01:20:35,2025-09-05 17:20:35,
10140,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user136,Ghada Fahmy,01098870276,user2820,Emad Nabil,01056339922,155 St,25.88626,31.329315,146.11,2025-02-12 10:04:11,2025-02-12 18:04:11,2025-02-13 05:04:11,
10141,COMPLETED,URGENT,نجاره,نجاره,user1164,Dina Ali,01036898109,user4117,Mohamed Said,01072154431,95 St,24.835016,30.902942,155.47,2026-03-28 06:42:15,2026-03-28 08:42:15,2026-03-29 04:42:15,
10142,CANCELLED,HIGH,نجاره,نجاره,user2701,Karim Said,01081231443,user4846,Ibrahim Youssef,01040093371,155 St,23.553835,31.898715,191.84,2024-07-13 02:50:01,2024-07-13 07:50:01,,2024-07-13 09:50:01
10143,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user787,Ahmed Mostafa,01058034735,user4696,Omar Adel,01086692166,185 St,24.088346,32.389934,244.34,2025-12-31 12:22:54,2025-12-31 12:22:54,,
10144,CANCELLED,HIGH,خدمات منزليه,خدمات منزليه,user3895,Ibrahim Rashad,01064326162,user3614,Hussein Hassan,01049052492,38 St,27.899542,33.97987,43.43,2025-02-12 13:16:03,2025-02-12 21:16:03,,2025-02-13 00:16:03
10145,COMPLETED,URGENT,نجاره,نجاره,user608,Rania Rashad,01070725652,user4249,Reem Mohamed,01035123134,,24.867975,27.84084,78.58,2025-09-04 19:01:33,2025-09-05 00:01:33,2025-09-05 18:01:33,
10146,COMPLETED,HIGH,كهرباء,كهرباء,user2681,Mostafa Adel,01054194002,user919,Hassan Mohamed,01078354185,41 St,22.137237,29.288753,95.61,2024-09-03 11:16:54,2024-09-03 14:16:54,2024-09-03 17:16:54,
10147,COMPLETED,HIGH,سباكه,سباكه,user335,Mona Rashad,01028206610,user536,Salma Yasser,01087496999,,25.330247,29.307738,127.46,2026-02-10 15:10:40,2026-02-10 23:10:40,2026-02-11 03:10:40,
10148,PENDING,HIGH,كهرباء,كهرباء,user2166,Mariam Nabil,01028363062,user2396,Amr Fouad,01020077458,146 St,28.640548,33.172322,149.66,2024-10-10 10:43:34,,,
10149,COMPLETED,HIGH,نجاره,نجاره,user850,Hassan Shaker,01041511655,user3762,Mahmoud Kamel,01071581908,118 St,31.400578,26.743912,86.71,2025-10-18 13:52:57,2025-10-18 21:52:57,2025-10-18 23:52:57,
10150,COMPLETED,HIGH,نجاره,نجاره,user2372,Maha Naguib,01052651808,user371,Shaimaa Hamdy,01076756320,144 St,25.605732,31.237702,42.78,2025-11-18 10:44:05,2025-11-18 12:44:05,2025-11-19 09:44:05,
10151,COMPLETED,HIGH,كهرباء,كهرباء,user4728,Rania Fahmy,01057676501,user344,Sara Naguib,01088252116,,26.604023,25.891832,147.18,2025-05-03 04:36:41,2025-05-03 06:36:41,2025-05-03 07:36:41,
10152,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user290,Dina Mostafa,01076217748,user491,Mahmoud Nabil,01061210252,167 St,25.231571,31.323708,239.51,2025-04-20 22:09:14,2025-04-21 01:09:14,2025-04-21 20:09:14,
10153,PENDING,NORMAL,نجاره,نجاره,user3726,Ibrahim Adel,01097384713,user41,Salma Ali,01038210242,155 St,23.263335,33.072763,292.67,2025-11-16 04:13:06,,,
10154,IN_PROGRESS,HIGH,نجاره,نجاره,user4049,Salma Nabil,01077529987,user2507,Hassan Ibrahim,01056822059,,25.940399,26.882648,274.19,2026-02-22 07:58:38,2026-02-22 09:58:38,,
10155,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user1884,Tarek Gamal,01058062483,user2662,Hussein Fahmy,01021827410,150 St,23.262343,29.550485,113.86,2024-08-29 07:58:58,2024-08-29 15:58:58,2024-08-30 11:58:58,
10156,CANCELLED,NORMAL,سباكه,سباكه,user538,Maha Tawfik,01041895802,user4260,Samar Ibrahim,01061584555,123 St,30.198229,27.263641,28.46,2024-11-29 00:56:10,2024-11-29 00:56:10,,2024-11-29 01:56:10
10157,COMPLETED,URGENT,نجاره,نجاره,user3368,Mohamed Fahmy,01093091442,user3875,Hany Hussein,01087464714,,24.756382,29.360539,260.9,2025-10-02 13:40:17,2025-10-02 18:40:17,2025-10-03 08:40:17,
10158,COMPLETED,URGENT,نجاره,نجاره,user913,Karim Hatem,01084057077,user652,Ahmed Hatem,01024115931,189 St,31.398128,33.803116,32.14,2025-08-04 07:17:34,2025-08-04 13:17:34,2025-08-05 13:17:34,
10159,COMPLETED,NORMAL,نجاره,نجاره,user1157,Hussein Adel,01044656876,user2818,Ali Omar,01096923464,186 St,25.277118,35.53207,188.92,2024-07-06 15:00:46,2024-07-06 17:00:46,2024-07-06 21:00:46,
10160,CANCELLED,HIGH,نجاره,نجاره,user4706,Hend Hatem,01013729462,user1689,Mostafa Youssef,01054796872,93 St,30.817183,32.530802,85.44,2024-06-24 22:22:13,2024-06-24 23:22:13,,2024-06-24 23:22:13
10161,IN_PROGRESS,NORMAL,سباكه,سباكه,user3104,Noha Khaled,01039409268,user2168,Rania Nabil,01033405032,,25.87323,34.069932,41.95,2025-10-09 03:34:01,2025-10-09 07:34:01,,
10162,COMPLETED,NORMAL,نجاره,نجاره,user1240,Tarek Mohamed,01026154220,user2340,Fatma Hamdy,01060674429,9 St,29.107063,33.669656,96.61,2025-12-29 17:53:17,2025-12-29 18:53:17,2025-12-30 15:53:17,
10163,COMPLETED,URGENT,نجاره,نجاره,user1584,Mariam Kamel,01018702667,user341,Ahmed Adel,01060228268,3 St,22.262316,29.304435,61.04,2025-12-28 16:56:45,2025-12-28 20:56:45,2025-12-29 00:56:45,
10164,IN_PROGRESS,NORMAL,سباكه,سباكه,user4393,Samar Tawfik,01092617998,user3882,Reem Omar,01045426238,180 St,28.545506,32.522095,181.97,2024-10-10 02:51:18,2024-10-10 02:51:18,,
10165,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4407,Rania Yasser,01012025677,user4114,Laila Youssef,01060839633,80 St,24.660734,27.240013,144.49,2025-11-06 05:31:23,2025-11-06 12:31:23,2025-11-07 04:31:23,
10166,COMPLETED,HIGH,نجاره,نجاره,user4021,Amany Fahmy,01041522123,user3641,Aya Fahmy,01053141564,,28.250586,32.793114,107.49,2026-05-19 10:22:04,2026-05-19 14:22:04,2026-05-20 00:22:04,
10167,CANCELLED,URGENT,سباكه,سباكه,user1339,Khaled Youssef,01099778757,user4178,Aya Gamal,01040502785,23 St,27.988362,30.341944,115.8,2025-01-19 22:00:56,2025-01-19 23:00:56,,2025-01-20 01:00:56
10168,CANCELLED,HIGH,سباكه,سباكه,user4504,Laila Kamel,01033912816,user2953,Hany Gamal,01065021554,12 St,22.654783,25.396938,21.2,2025-01-26 03:22:41,2025-01-26 08:22:41,,2025-01-26 10:22:41
10169,COMPLETED,NORMAL,سباكه,سباكه,user3864,Hassan Mostafa,01021219525,user1696,Yasmin Naguib,01049274257,192 St,24.019197,34.860828,174.56,2025-07-30 13:12:55,2025-07-30 17:12:55,2025-07-31 04:12:55,
10170,IN_PROGRESS,URGENT,سباكه,سباكه,user1862,Amany Rashad,01081690032,user2256,Ibrahim Omar,01038076848,,25.440593,35.363313,185.72,2025-08-14 08:25:11,2025-08-14 11:25:11,,
10171,COMPLETED,NORMAL,نجاره,نجاره,user4583,Amr Rashad,01029919731,user3922,Karim Naguib,01045045462,,22.456801,26.757015,197.08,2024-10-14 14:54:08,2024-10-14 15:54:08,2024-10-14 16:54:08,
10172,COMPLETED,URGENT,نجاره,نجاره,user1506,Mariam Ibrahim,01050241177,user3208,Sherif Kamel,01021681090,,24.551049,27.614278,220.44,2025-07-20 21:21:05,2025-07-20 21:21:05,2025-07-21 06:21:05,
10173,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3146,Amany Ibrahim,01089321544,user1763,Sara Said,01089387274,,26.248236,33.20064,89.99,2025-03-24 18:51:47,2025-03-24 23:51:47,2025-03-25 09:51:47,
10174,IN_PROGRESS,HIGH,كهرباء,كهرباء,user4215,Amany Rashad,01051690537,user3753,Sara Naguib,01069389107,,30.81537,26.139214,49.36,2024-09-09 05:45:56,2024-09-09 08:45:56,,
10175,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4266,Hend Ali,01054787645,user2256,Ibrahim Omar,01038076848,,27.570256,27.569186,130.29,2025-02-25 08:48:58,2025-02-25 11:48:58,2025-02-25 16:48:58,
10176,COMPLETED,URGENT,كهرباء,كهرباء,user1363,Hassan Ali,01065968870,user1906,Amany Hamdy,01011436957,57 St,30.345007,28.74114,142.15,2024-07-22 15:21:33,2024-07-22 15:21:33,2024-07-22 20:21:33,
10177,COMPLETED,URGENT,كهرباء,كهرباء,user4568,Aya Kamel,01012184565,user2906,Youssef Gamal,01067278646,173 St,23.989794,36.214066,41.91,2025-11-19 03:03:11,2025-11-19 04:03:11,2025-11-19 18:03:11,
10178,IN_PROGRESS,NORMAL,سباكه,سباكه,user213,Khaled Fahmy,01082199509,user979,Rania Youssef,01072269929,29 St,30.138367,25.762478,50.9,2025-01-02 15:19:31,2025-01-02 23:19:31,,
10179,COMPLETED,NORMAL,كهرباء,كهرباء,user4256,Samar Hamdy,01058824009,user4818,Karim Gamal,01031421489,152 St,23.664026,36.752489,102.43,2024-06-22 21:09:38,2024-06-22 21:09:38,2024-06-23 08:09:38,
10180,PENDING,NORMAL,كهرباء,كهرباء,user1133,Youssef Adel,01073601811,user4817,Mostafa Fahmy,01097430561,195 St,31.434759,33.341869,159.97,2025-02-10 18:15:00,,,
10181,CANCELLED,HIGH,كهرباء,كهرباء,user4264,Noha Yasser,01010224312,user4171,Ali Gamal,01099635309,,29.866669,34.338877,233.29,2026-04-28 20:14:36,2026-04-29 04:14:36,,2026-04-29 06:14:36
10182,COMPLETED,HIGH,سباكه,سباكه,user1626,Dina Kamel,01026753792,user420,Hend Omar,01055992559,177 St,30.840622,32.825989,173.75,2024-08-17 22:44:59,2024-08-17 22:44:59,2024-08-18 06:44:59,
10183,IN_PROGRESS,URGENT,نجاره,نجاره,user3521,Mostafa Mohamed,01085621910,user297,Youssef Hatem,01090973889,,26.818456,32.01543,144.9,2025-01-21 01:31:47,2025-01-21 02:31:47,,
10184,COMPLETED,NORMAL,كهرباء,كهرباء,user2506,Noha Ibrahim,01086783086,user2969,Nadia Omar,01013603181,92 St,22.31478,29.770521,38.16,2026-05-11 19:13:18,2026-05-12 00:13:18,2026-05-12 06:13:18,
10185,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user707,Mariam Adel,01069786268,user2097,Amr Yasser,01070269142,9 St,25.660494,33.146817,153.92,2025-11-27 17:23:43,2025-11-27 19:23:43,2025-11-28 17:23:43,
10186,PENDING,NORMAL,نجاره,نجاره,user170,Mostafa Kamel,01095763946,user4722,Fatma Hamdy,01066052158,,31.242191,32.420237,223.19,2024-06-02 04:13:01,,,
10187,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user1496,Reem Rashad,01019205963,user344,Sara Naguib,01088252116,21 St,23.412716,35.700544,61.3,2026-01-18 22:05:01,2026-01-18 22:05:01,2026-01-19 19:05:01,
10188,IN_PROGRESS,NORMAL,سباكه,سباكه,user2346,Shaimaa Ahmed,01018923381,user3750,Ali Said,01043975169,73 St,31.403819,31.356439,199.84,2025-07-05 13:07:05,2025-07-05 15:07:05,,
10189,PENDING,URGENT,كهرباء,كهرباء,user1205,Sherif Gamal,01038408798,user2932,Amr Hamdy,01054071706,126 St,27.614877,26.043553,33.57,2025-04-27 04:59:07,,,
10190,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user866,Hend Rashad,01087037211,user1631,Hany Adel,01062508567,169 St,30.273354,31.823259,236.01,2024-06-09 00:30:01,2024-06-09 03:30:01,2024-06-09 14:30:01,
10191,COMPLETED,HIGH,سباكه,سباكه,user3365,Ghada Naguib,01081621296,user583,Ahmed Hassan,01045760499,75 St,25.390488,33.534372,171.06,2025-11-17 14:06:16,2025-11-17 22:06:16,2025-11-18 12:06:16,
10192,CANCELLED,HIGH,كهرباء,كهرباء,user307,Maha Yasser,01017503932,user1917,Mahmoud Gamal,01090297666,61 St,28.384238,30.999631,62.18,2025-05-11 03:12:48,2025-05-11 11:12:48,,2025-05-11 12:12:48
10193,PENDING,HIGH,سباكه,سباكه,user634,Mohamed Youssef,01076176080,user1296,Sara Hussein,01096869105,,31.060565,27.223483,152.75,2025-09-20 00:09:28,,,
10194,COMPLETED,NORMAL,كهرباء,كهرباء,user4365,Mohamed Hussein,01039938207,user746,Khaled Youssef,01060259138,173 St,31.247254,27.313324,251.55,2025-03-21 06:58:41,2025-03-21 06:58:41,2025-03-21 15:58:41,
10195,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user4004,Khaled Ali,01034848503,user2243,Noha Naguib,01016957012,84 St,28.20394,28.56807,86.2,2025-01-01 04:40:25,2025-01-01 12:40:25,2025-01-02 04:40:25,
10196,COMPLETED,URGENT,كهرباء,كهرباء,user3982,Aya Ahmed,01017684065,user4348,Mariam Kamel,01091790169,109 St,29.121073,29.83998,240.5,2024-10-26 23:22:02,2024-10-27 07:22:02,2024-10-27 10:22:02,
10197,PENDING,HIGH,نجاره,نجاره,user1926,Ghada Yasser,01091146225,user3643,Rania Fouad,01056526560,,25.893702,26.439881,160.99,2026-02-24 18:11:11,,,
10198,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user903,Mahmoud Ahmed,01054454724,user1880,Dina Fahmy,01016703057,145 St,22.590895,26.212474,260.25,2024-12-10 12:36:00,2024-12-10 14:36:00,2024-12-11 05:36:00,
10199,COMPLETED,URGENT,نجاره,نجاره,user1353,Emad Adel,01043778330,user806,Amr Ahmed,01054325475,181 St,29.101245,35.175448,170.53,2026-01-26 05:08:29,2026-01-26 08:08:29,2026-01-26 20:08:29,
10200,COMPLETED,NORMAL,سباكه,سباكه,user4900,Mariam Fouad,01082436054,user4261,Khaled Kamel,01060695709,25 St,25.145133,28.150911,172.86,2024-09-18 09:03:05,2024-09-18 16:03:05,2024-09-19 09:03:05,
10201,IN_PROGRESS,HIGH,سباكه,سباكه,user2641,Ghada Nabil,01042503259,user4152,Hany Gamal,01076934372,129 St,25.46925,36.12041,61.66,2025-07-20 18:13:47,2025-07-21 02:13:47,,
10202,PENDING,NORMAL,سباكه,سباكه,user1047,Tarek Kamel,01087918501,user3783,Khaled Hamdy,01072909613,74 St,29.478311,29.559876,193.56,2024-09-27 05:37:43,,,
10203,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user991,Tarek Hussein,01081934552,user2290,Sherif Fouad,01010767842,151 St,30.994016,33.372587,98.04,2025-09-05 14:52:29,2025-09-05 19:52:29,2025-09-06 06:52:29,
10204,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user3548,Emad Youssef,01083075582,user83,Maha Tawfik,01073380266,,22.804639,27.323857,107.16,2025-02-22 02:26:57,2025-02-22 05:26:57,2025-02-22 23:26:57,
10205,PENDING,NORMAL,خدمات منزليه,خدمات منزليه,user4165,Yasmin Ahmed,01094140638,user4761,Khaled Hatem,01077552246,85 St,30.17323,27.482728,34.89,2026-03-23 19:25:06,,,
10206,IN_PROGRESS,URGENT,خدمات منزليه,خدمات منزليه,user2463,Mohamed Hassan,01079523757,user4302,Salma Youssef,01092351274,68 St,28.895631,32.767734,188.82,2025-03-19 12:06:02,2025-03-19 17:06:02,,
10207,COMPLETED,URGENT,نجاره,نجاره,user4745,Laila Gamal,01072690828,user1658,Aya Khaled,01086644190,71 St,25.647934,30.079607,94.47,2026-03-26 20:45:22,2026-03-27 04:45:22,2026-03-27 17:45:22,
10208,PENDING,HIGH,سباكه,سباكه,user2309,Salma Kamel,01066426269,user422,Reem Adel,01022507745,,24.214312,25.817022,244.13,2024-10-29 09:22:59,,,
10209,COMPLETED,URGENT,نجاره,نجاره,user1599,Ibrahim Gamal,01088176784,user3596,Ibrahim Hatem,01016538640,9 St,25.304489,36.239401,99.03,2025-03-17 18:05:21,2025-03-17 20:05:21,2025-03-18 07:05:21,
10210,IN_PROGRESS,HIGH,خدمات منزليه,خدمات منزليه,user2334,Sherif Naguib,01026419085,user4112,Ahmed Yasser,01029961112,71 St,24.677465,30.945669,80.63,2025-04-30 05:06:31,2025-04-30 10:06:31,,
