id,stars,review,order_id,order_category,client_username,client_name,worker_username,worker_name,worker_profession,created_at
12995,4,احسن حاجه,12995,سباكه,user4539,Nadia Youssef,user3580,Hany Fahmy,سباكه,2025-03-02 21:43:54
13001,5,,13001,سباكه,user2540,Sherif Ahmed,user3166,Rania Gamal,سباكه,2025-02-21 15:11:07
13006,4,,13006,خدمات منزليه,user3393,Maha Hussein,user834,Shaimaa Ibrahim,خدمات منزليه,2026-02-11 03:29:50
13007,5,كويس,13007,سباكه,user4515,Sherif Shaker,user1764,Amany Tawfik,سباكه,2025-04-29 01:09:57
13008,5,,13008,كهرباء,user1312,Amany Hatem,user914,Emad Gamal,كهرباء,2025-11-11 03:32:14
13009,5,كويس جدا,13009,سباكه,user2125,Sherif Said,user53,Nadia Shaker,سباكه,2026-03-18 00:01:24
13010,5,شغل ممتاز,13010,سباكه,user1394,Salma Rashad,user4894,Hussein Adel,سباكه,2024-11-16 20:59:44
13013,4,كويس جدا,13013,خدمات منزليه,user1440,Fatma Hussein,user4007,Sara Fahmy,خدمات منزليه,2026-03-04 18:44:17
13014,4,,13014,نجاره,user3841,Ibrahim Shaker,user2058,Salma Rashad,نجاره,2025-10-16 14:09:35
13017,3,,13017,كهرباء,user45,Noha Hamdy,user4131,Hany Adel,كهرباء,2024-07-13 19:46:35
13018,4,,13018,نجاره,user2088,Tarek Naguib,user4767,Karim Shaker,نجاره,2025-02-25 03:24:58
13022,5,ممتاز جدا,13022,نجاره,user2260,Sherif Gamal,user4611,Mona Fahmy,نجاره,2025-07-03 14:16:14
13024,4,شغل ممتاز,13024,كهرباء,user3114,Mariam Kamel,user2060,Ali Omar,كهرباء,2026-03-10 19:23:08
13025,4,شغل ممتاز,13025,نجاره,user4805,Salma Mostafa,user3557,Ali Rashad,نجاره,2025-01-25 01:46:29
13026,5,,13026,خدمات منزليه,user772,Laila Tawfik,user122,Fatma Tawfik,خدمات منزليه,2025-12-24 15:27:15
13027,5,,13027,سباكه,user2070,Laila Omar,user4764,Hassan Hatem,سباكه,2025-03-06 23:47:44
13028,5,,13028,كهرباء,user2883,Hassan Tawfik,user4362,Samar Mostafa,كهرباء,2026-02-19 20:52:45
13029,3,,13029,خدمات منزليه,user1919,Hany Yasser,user2985,Mahmoud Adel,خدمات منزليه,2026-03-31 16:39:56
13030,3,,13030,نجاره,user873,Sara Fouad,user715,Mona Said,نجاره,2025-09-30 00:38:37
13034,1,كويس,13034,نجاره,user3444,Amr Rashad,user1479,Mahmoud Naguib,نجاره,2025-06-27 12:00:32
13035,5,كويس جدا,13035,نجاره,user3876,Hassan Mostafa,user4619,Sherif Fahmy,نجاره,2026-05-15 22:13:52
13037,5,احسن حاجه,13037,نجاره,user2236,Omar Hatem,user2101,Nadia Omar,نجاره,2025-09-12 00:55:28
13039,3,,13039,سباكه,user2502,Mahmoud Kamel,user2097,Amr Yasser,سباكه,2025-04-13 00:33:27
13040,5,,13040,سباكه,user3021,Ghada Yasser,user784,Ghada Hussein,سباكه,2024-06-15 21:42:48
13042,4,ممتاز جدا,13042,سباكه,user4296,Mona Fouad,user4932,Hussein Hamdy,سباكه,2024-11-30 23:54:37
13043,5,,13043,خدمات منزليه,user1392,Yasmin Mohamed,user2354,Ali Youssef,خدمات منزليه,2026-05-08 15:45:51
13045,4,شغل ممتاز,13045,نجاره,user21,Ali Gamal,user3923,Ghada Khaled,نجاره,2024-11-02 15:56:38
13046,5,,13046,كهرباء,user747,Ali Fahmy,user4806,Mohamed Hussein,كهرباء,2025-02-08 12:22:40
13047,5,كويس جدا,13047,كهرباء,user171,Emad Hatem,user221,Youssef Ahmed,كهرباء,2025-05-24 08:35:21
13049,4,كويس,13049,نجاره,user2385,Karim Naguib,user3419,Maha Khaled,نجاره,2024-08-22 04:54:21
13050,4,,13050,خدمات منزليه,user1671,Mahmoud Fahmy,user646,Hend Nabil,خدمات منزليه,2025-10-19 07:32:06
13052,4,,13052,سباكه,user539,Omar Ibrahim,user427,Mostafa Tawfik,سباكه,2025-02-19 23:38:41
13053,4,,13053,سباكه,user754,Yasmin Ali,user1843,Fatma Mohamed,سباكه,2025-06-02 04:35:24
13055,5,ممتاز جدا,13055,كهرباء,user3056,Khaled Adel,user243,Emad Omar,كهرباء,2026-02-24 12:19:37
13060,5,,13060,نجاره,user959,Hassan Omar,user1664,Omar Ali,نجاره,2026-05-03 05:14:21
13061,3,,13061,كهرباء,user3646,Karim Tawfik,user2220,Ahmed Hassan,كهرباء,2025-04-10 10:50:45
13062,5,,13062,نجاره,user2088,Tarek Naguib,user2994,Sherif Hatem,نجاره,2026-05-20 16:24:48
13063,4,,13063,كهرباء,user470,Salma Adel,user3232,Samar Ali,كهرباء,2025-02-14 09:11:07
13065,5,,13065,كهرباء,user967,Mostafa Ali,user4912,Ghada Said,كهرباء,2026-01-18 23:25:03
13067,5,شغل ممتاز,13067,خدمات منزليه,user880,Ahmed Khaled,user1398,Mahmoud Shaker,خدمات منزليه,2025-10-04 05:22:13
13068,5,,13068,نجاره,user2782,Emad Hussein,user323,Rania Fouad,نجاره,2024-10-29 02:44:51
13069,4,كويس جدا,13069,كهرباء,user1591,Aya Ali,user3235,Shaimaa Hamdy,كهرباء,2024-11-04 08:01:38
13071,4,احسن حاجه,13071,كهرباء,user4200,Amany Fahmy,user2596,Sherif Youssef,كهرباء,2024-10-14 21:19:18
13073,4,,13073,خدمات منزليه,user2143,Ibrahim Nabil,user4755,Mariam Adel,خدمات منزليه,2025-02-28 06:04:13
13075,5,ممتاز جدا,13075,نجاره,user2451,Nadia Mostafa,user3856,Hassan Gamal,نجاره,2024-06-10 11:22:35
13077,2,كويس,13077,سباكه,user2948,Maha Fouad,user4524,Mahmoud Shaker,سباكه,2025-03-13 14:32:35
13078,5,,13078,سباكه,user499,Ali Khaled,user249,Laila Ibrahim,سباكه,2025-05-05 11:41:36
13079,5,,13079,نجاره,user351,Amany Gamal,user1974,Reem Gamal,نجاره,2024-10-02 05:29:01
13080,5,,13080,خدمات منزليه,user2184,Ahmed Yasser,user883,Sherif Naguib,خدمات منزليه,2024-10-08 17:37:23
13081,4,شغل ممتاز,13081,كهرباء,user1871,Maha Ibrahim,user1703,Fatma Mostafa,كهرباء,2025-09-14 02:16:04
13082,2,,13082,سباكه,user3457,Ali Tawfik,user2232,Khaled Naguib,سباكه,2024-07-02 02:25:14
13083,4,,13083,كهرباء,user967,Mostafa Ali,user1213,Ali Shaker,كهرباء,2025-10-19 01:27:42
13084,4,,13084,نجاره,user3653,Amr Ibrahim,user4481,Hend Gamal,نجاره,2025-10-10 13:55:11
13086,4,كويس,13086,خدمات منزليه,user2811,Sara Said,user1444,Hassan Hamdy,خدمات منزليه,2024-08-30 16:44:45
13088,1,ممتاز,13088,نجاره,user1736,Ghada Hamdy,user474,Omar Ali,نجاره,2026-02-06 13:32:38
13089,1,ممتاز جدا,13089,كهرباء,user4390,Hussein Said,user2189,Maha Hatem,كهرباء,2025-11-10 18:09:14
13090,3,,13090,سباكه,user4161,Karim Khaled,user785,Samar Kamel,سباكه,2025-04-01 09:31:22
13097,4,ممتاز جدا,13097,نجاره,user145,Emad Naguib,user224,Aya Ali,نجاره,2024-07-17 15:54:23
13098,5,كويس,13098,خدمات منزليه,user4839,Fatma Tawfik,user4058,Laila Hamdy,خدمات منزليه,2025-08-14 07:48:58
13100,5,,13100,خدمات منزليه,user3559,Ibrahim Hussein,user2977,Ali Youssef,خدمات منزليه,2025-05-23 21:50:41
13103,4,احسن حاجه,13103,نجاره,user4128,Noha Gamal,user4007,Sara Fahmy,نجاره,2026-04-04 07:18:55
13105,2,,13105,كهرباء,user3250,Mostafa Adel,user576,Ibrahim Shaker,كهرباء,2025-02-12 07:04:58
13106,3,كويس جدا,13106,نجاره,user3148,Rania Fouad,user2874,Karim Hamdy,نجاره,2025-11-07 16:49:04
13107,3,,13107,خدمات منزليه,user4062,Hend Yasser,user2299,Laila Fouad,خدمات منزليه,2024-12-25 18:51:03
13108,3,ممتاز جدا,13108,كهرباء,user1761,Mohamed Rashad,user1739,Mariam Omar,كهرباء,2026-02-27 05:30:42
13111,5,,13111,سباكه,user1992,Noha Fahmy,user1642,Amr Fahmy,سباكه,2024-10-24 19:05:00
13112,2,ممتاز,13112,خدمات منزليه,user2655,Ahmed Ahmed,user4551,Mohamed Shaker,خدمات منزليه,2025-08-06 09:39:47
13113,5,كويس جدا,13113,كهرباء,user1740,Mariam Omar,user2974,Sara Fouad,كهرباء,2025-04-18 12:25:35
13114,2,,13114,كهرباء,user4022,Ali Gamal,user64,Ghada Tawfik,كهرباء,2025-09-18 17:45:04
13117,5,,13117,خدمات منزليه,user1003,Hassan Fouad,user1366,Shaimaa Hamdy,خدمات منزليه,2026-01-01 09:37:41
13118,5,احسن حاجه,13118,كهرباء,user1583,Hany Gamal,user760,Reem Mohamed,كهرباء,2024-08-20 23:49:25
13119,5,,13119,سباكه,user2973,Salma Hatem,user1663,Fatma Mostafa,سباكه,2026-04-05 20:50:28
13120,1,,13120,كهرباء,user3065,Noha Said,user3071,Mohamed Kamel,كهرباء,2025-06-29 20:00:35
13121,4,ممتاز,13121,سباكه,user3039,Sherif Adel,user2016,Hend Khaled,سباكه,2026-02-28 09:10:02
13122,5,كويس,13122,كهرباء,user2117,Maha Fouad,user4162,Amr Hussein,كهرباء,2025-10-28 16:31:55
13123,5,,13123,كهرباء,user2158,Hussein Hamdy,user3239,Sherif Adel,كهرباء,2025-11-25 17:56:29
13124,5,كويس,13124,سباكه,user3937,Khaled Tawfik,user1986,Sherif Shaker,سباكه,2025-04-19 12:07:16
13125,5,,13125,كهرباء,user4499,Maha Adel,user4665,Hend Fouad,كهرباء,2024-07-15 20:58:54
13129,5,كويس,13129,سباكه,user2499,Khaled Ali,user3408,Amr Youssef,سباكه,2025-12-28 11:30:36
13130,5,احسن حاجه,13130,خدمات منزليه,user1700,Mohamed Gamal,user3464,Salma Hatem,خدمات منزليه,2024-08-22 13:08:14
13132,3,كويس,13132,نجاره,user4952,Shaimaa Youssef,user4204,Hussein Ibrahim,نجاره,2024-11-29 18:41:44
13135,4,ممتاز جدا,13135,خدمات منزليه,user1711,Karim Naguib,user781,Sherif Mostafa,خدمات منزليه,2025-07-31 14:55:11
13139,5,كويس,13139,نجاره,user4508,Nadia Rashad,user240,Omar Fouad,نجاره,2024-08-25 15:12:37
13141,3,,13141,كهرباء,user314,Mahmoud Mohamed,user3966,Maha Ahmed,كهرباء,2025-12-27 01:25:32
13142,5,,13142,نجاره,user4390,Hussein Said,user3380,Maha Nabil,نجاره,2025-06-25 07:11:55
13144,5,كويس,13144,كهرباء,user2885,Mona Hatem,user1605,Karim Ibrahim,كهرباء,2026-01-10 07:05:12
13145,3,كويس,13145,كهرباء,user2309,Salma Kamel,user3005,Sara Tawfik,كهرباء,2024-10-29 02:49:49
13146,3,,13146,نجاره,user4491,Amr Hussein,user4095,Laila Fouad,نجاره,2024-07-18 10:49:23
13147,5,,13147,نجاره,user2478,Youssef Fahmy,user4318,Hend Hamdy,نجاره,2025-08-04 14:23:29
13149,5,ممتاز,13149,كهرباء,user1415,Mariam Gamal,user1990,Noha Nabil,كهرباء,2025-01-02 14:41:13
13153,5,,13153,كهرباء,user2887,Emad Gamal,user3617,Mahmoud Hamdy,كهرباء,2025-06-24 02:35:04
13154,4,,13154,كهرباء,user1872,Mostafa Kamel,user371,Shaimaa Hamdy,كهرباء,2025-08-09 20:36:27
13155,5,كويس,13155,نجاره,user2728,Hany Tawfik,user4056,Maha Hassan,نجاره,2025-04-18 14:54:12
13158,4,احسن حاجه,13158,كهرباء,user2063,Sherif Fahmy,user4493,Amany Hassan,كهرباء,2025-09-04 13:09:11
13160,5,,13160,نجاره,user2632,Amany Hussein,user2485,Ali Ali,نجاره,2024-07-15 03:29:46
13162,5,شغل ممتاز,13162,كهرباء,user1016,Samar Hassan,user540,Laila Ahmed,كهرباء,2024-10-30 12:02:33
13163,5,شغل ممتاز,13163,سباكه,user3421,Samar Omar,user4071,Ghada Said,سباكه,2025-07-21 10:02:20
13165,4,,13165,نجاره,user3529,Karim Nabil,user435,Hany Said,نجاره,2026-02-02 18:23:07
13167,5,ممتاز,13167,سباكه,user2675,Mohamed Naguib,user4114,Laila Youssef,سباكه,2025-07-15 09:49:56
13169,5,احسن حاجه,13169,سباكه,user4450,Ghada Ibrahim,user695,Sherif Mohamed,سباكه,2026-02-14 01:26:31
13170,5,,13170,كهرباء,user1625,Mariam Hassan,user4344,Hassan Fouad,كهرباء,2025-07-04 21:16:56
13171,5,,13171,نجاره,user3118,Laila Mostafa,user4544,Fatma Hamdy,نجاره,2025-11-10 15:23:59
13175,5,ممتاز جدا,13175,سباكه,user1618,Aya Yasser,user2765,Samar Omar,سباكه,2025-05-24 08:57:36
13177,5,احسن حاجه,13177,نجاره,user3917,Sara Rashad,user3402,Mahmoud Khaled,نجاره,2024-09-14 15:28:21
13178,5,ممتاز,13178,خدمات منزليه,user3451,Ali Fouad,user894,Shaimaa Adel,خدمات منزليه,2024-06-27 02:49:04
13179,5,,13179,خدمات منزليه,user2240,Aya Naguib,user4885,Mona Naguib,خدمات منزليه,2026-03-02 05:25:12
13180,5,,13180,خدمات منزليه,user1076,Reem Mostafa,user1501,Hany Hatem,خدمات منزليه,2024-08-10 08:44:10
13181,4,,13181,كهرباء,user3101,Samar Ahmed,user3174,Mahmoud Ahmed,كهرباء,2024-12-11 14:25:53
13183,5,كويس جدا,13183,خدمات منزليه,user4872,Mohamed Ali,user4469,Mohamed Yasser,خدمات منزليه,2026-05-05 01:46:47
13184,5,ممتاز جدا,13184,نجاره,user1313,Yasmin Naguib,user925,Sherif Gamal,نجاره,2024-10-05 10:14:07
13186,5,احسن حاجه,13186,سباكه,user2727,Omar Said,user597,Shaimaa Said,سباكه,2026-04-16 08:35:44
13188,4,ممتاز,13188,سباكه,user2579,Hany Fouad,user2764,Yasmin Shaker,سباكه,2025-01-11 06:57:58
13189,5,,13189,سباكه,user2141,Fatma Fouad,user4208,Fatma Khaled,سباكه,2024-08-02 22:56:12
13191,4,احسن حاجه,13191,نجاره,user4487,Yasmin Mohamed,user4158,Nadia Ahmed,نجاره,2026-04-10 02:55:53
13193,5,كويس جدا,13193,خدمات منزليه,user372,Hussein Said,user185,Amr Adel,خدمات منزليه,2025-10-03 01:56:00
13195,5,,13195,سباكه,user2094,Nadia Fouad,user1607,Ali Nabil,سباكه,2025-05-22 11:08:13
13196,4,,13196,خدمات منزليه,user3864,Hassan Mostafa,user2700,Amr Fouad,خدمات منزليه,2026-04-30 23:07:30
13198,4,,13198,خدمات منزليه,user1266,Noha Fahmy,user2280,Amr Youssef,خدمات منزليه,2026-01-01 00:21:06
13199,4,,13199,خدمات منزليه,user2643,Mahmoud Omar,user664,Mona Youssef,خدمات منزليه,2026-01-03 12:47:21
13201,4,,13201,كهرباء,user4999,Amany Adel,user1299,Mostafa Mostafa,كهرباء,2025-09-14 03:35:50
13202,5,كويس جدا,13202,كهرباء,user541,Nadia Rashad,user4544,Fatma Hamdy,كهرباء,2025-07-28 06:13:28
13203,5,,13203,كهرباء,user3069,Hany Adel,user2913,Salma Ali,كهرباء,2025-10-18 13:31:59
13205,5,,13205,خدمات منزليه,user3106,Mahmoud Hussein,user4503,Hassan Adel,خدمات منزليه,2025-08-01 05:17:34
13207,3,,13207,خدمات منزليه,user338,Aya Ali,user1356,Hany Kamel,خدمات منزليه,2024-08-04 02:38:30
13210,3,,13210,نجاره,user1953,Fatma Nabil,user3009,Mahmoud Khaled,نجاره,2025-11-05 13:11:19
13211,4,ممتاز جدا,13211,خدمات منزليه,user1476,Samar Youssef,user740,Hany Mostafa,خدمات منزليه,2025-08-22 05:14:47
13214,3,ممتاز جدا,13214,سباكه,user549,Sara Mohamed,user318,Youssef Hamdy,سباكه,2024-07-16 09:40:58
13215,4,ممتاز جدا,13215,خدمات منزليه,user2819,Youssef Mostafa,user1410,Ibrahim Hamdy,خدمات منزليه,2024-07-15 20:15:09
13217,5,,13217,خدمات منزليه,user3554,Shaimaa Gamal,user3908,Mohamed Gamal,خدمات منزليه,2024-09-05 19:13:59
13218,4,احسن حاجه,13218,سباكه,user4615,Tarek Tawfik,user2758,Amany Hassan,سباكه,2025-09-20 10:53:39
13221,3,,13221,كهرباء,user100,Hany Hatem,user1944,Mostafa Fouad,كهرباء,2024-09-18 10:01:03
13223,4,ممتاز جدا,13223,نجاره,user2739,Omar Khaled,user1607,Ali Nabil,نجاره,2025-07-13 04:21:34
13224,3,ممتاز جدا,13224,سباكه,user3493,Emad Khaled,user1442,Fatma Said,سباكه,2025-11-23 01:08:53
13225,1,ممتاز,13225,نجاره,user3058,Noha Mohamed,user1631,Hany Adel,نجاره,2024-10-26 17:53:38
13226,1,,13226,كهرباء,user3265,Ali Hassan,user2209,Mariam Tawfik,كهرباء,2025-06-10 18:36:17
13228,4,,13228,خدمات منزليه,user3330,Mostafa Yasser,user3461,Reem Youssef,خدمات منزليه,2025-12-13 23:27:13
13229,1,كويس جدا,13229,كهرباء,user4713,Mona Khaled,user4597,Rania Tawfik,كهرباء,2024-07-10 06:24:05
13230,5,شغل ممتاز,13230,كهرباء,user4474,Omar Hamdy,user852,Samar Mostafa,كهرباء,2026-05-28 14:03:21
13231,3,,13231,خدمات منزليه,user1453,Mahmoud Ibrahim,user2441,Karim Ibrahim,خدمات منزليه,2024-08-15 07:52:42
13237,3,ممتاز,13237,سباكه,user526,Mona Shaker,user3539,Sara Tawfik,سباكه,2026-05-23 06:17:32
13238,5,,13238,نجاره,user1130,Youssef Gamal,user4716,Noha Naguib,نجاره,2026-01-09 13:37:22
13239,3,احسن حاجه,13239,نجاره,user4423,Hany Mohamed,user4595,Sara Ibrahim,نجاره,2026-02-23 08:11:30
13243,5,,13243,كهرباء,user242,Dina Rashad,user2585,Ghada Adel,كهرباء,2024-12-22 02:17:06
13249,3,احسن حاجه,13249,سباكه,user4694,Dina Khaled,user4642,Ibrahim Omar,سباكه,2025-04-06 06:30:23
13250,4,,13250,كهرباء,user1972,Ghada Hussein,user118,Hany Tawfik,كهرباء,2025-10-17 08:57:19
13252,5,,13252,نجاره,user1935,Tarek Said,user135,Hassan Shaker,نجاره,2025-08-20 07:23:26
13253,3,احسن حاجه,13253,خدمات منزليه,user174,Yasmin Khaled,user979,Rania Youssef,خدمات منزليه,2025-07-17 00:52:27
13254,4,,13254,خدمات منزليه,user2500,Salma Shaker,user4439,Karim Ahmed,خدمات منزليه,2025-04-29 08:45:02
13257,2,,13257,خدمات منزليه,user3760,Ghada Hussein,user1397,Mariam Tawfik,خدمات منزليه,2026-03-19 15:44:00
13265,1,,13265,كهرباء,user1946,Youssef Hussein,user4007,Sara Fahmy,كهرباء,2026-04-26 15:54:44
13266,5,شغل ممتاز,13266,خدمات منزليه,user4246,Khaled Omar,user1904,Omar Hussein,خدمات منزليه,2026-05-22 19:26:52
13267,4,ممتاز جدا,13267,كهرباء,user4522,Omar Hatem,user3774,Mona Ali,كهرباء,2025-10-04 06:15:56
13268,5,شغل ممتاز,13268,كهرباء,user4882,Aya Fouad,user3028,Shaimaa Shaker,كهرباء,2025-09-10 21:09:28
13271,5,ممتاز,13271,كهرباء,user2452,Ibrahim Omar,user1703,Fatma Mostafa,كهرباء,2026-03-05 03:22:45
13272,5,احسن حاجه,13272,نجاره,user105,Emad Mostafa,user696,Tarek Shaker,نجاره,2025-06-15 16:45:51
13273,5,,13273,كهرباء,user1522,Rania Adel,user4437,Salma Gamal,كهرباء,2025-02-06 03:57:40
13276,5,,13276,سباكه,user3203,Shaimaa Mohamed,user1728,Yasmin Hassan,سباكه,2025-11-19 10:00:42
13277,5,شغل ممتاز,13277,نجاره,user4229,Yasmin Gamal,user4619,Sherif Fahmy,نجاره,2026-05-26 18:40:20
13278,5,ممتاز جدا,13278,كهرباء,user2439,Ghada Nabil,user1317,Mahmoud Naguib,كهرباء,2026-02-25 02:51:01
13279,5,احسن حاجه,13279,نجاره,user312,Mona Shaker,user1279,Nadia Hussein,نجاره,2024-12-28 18:05:42
13281,2,,13281,خدمات منزليه,user1777,Shaimaa Adel,user644,Tarek Omar,خدمات منزليه,2024-06-27 12:57:50
13287,5,شغل ممتاز,13287,نجاره,user669,Reem Shaker,user4716,Noha Naguib,نجاره,2025-06-15 23:41:20
13290,5,,13290,نجاره,user851,Karim Hussein,user1432,Sherif Said,نجاره,2025-05-09 08:13:25
13292,5,كويس جدا,13292,سباكه,user2421,Mona Mostafa,user4314,Emad Youssef,سباكه,2025-07-31 07:38:55
13293,5,,13293,نجاره,user2725,Ghada Hussein,user460,Sherif Ahmed,نجاره,2025-06-09 06:15:23
13294,3,كويس,13294,سباكه,user829,Nadia Adel,user4529,Noha Ali,سباكه,2025-11-09 15:53:52
13295,4,,13295,نجاره,user2564,Youssef Ahmed,user1696,Yasmin Naguib,نجاره,2025-08-22 19:03:33
13296,4,,13296,سباكه,user2902,Sara Hamdy,user4235,Maha Mohamed,سباكه,2024-12-21 02:07:08
13297,5,,13297,كهرباء,user3684,Shaimaa Fahmy,user4848,Hussein Shaker,كهرباء,2024-09-22 09:43:44
13298,2,,13298,سباكه,user1597,Hend Hussein,user2685,Sara Gamal,سباكه,2025-10-07 18:54:17
13299,4,كويس جدا,13299,كهرباء,user2902,Sara Hamdy,user286,Hany Nabil,كهرباء,2026-01-25 15:14:03
13302,4,احسن حاجه,13302,خدمات منزليه,user357,Tarek Tawfik,user245,Emad Hatem,خدمات منزليه,2025-12-07 11:02:13
13304,3,شغل ممتاز,13304,كهرباء,user4553,Ahmed Yasser,user4895,Aya Ahmed,كهرباء,2025-04-30 09:52:00
13305,5,,13305,نجاره,user774,Amany Ibrahim,user2774,Hend Shaker,نجاره,2024-09-14 18:37:38
13306,4,,13306,سباكه,user4545,Youssef Mohamed,user1540,Fatma Mohamed,سباكه,2025-08-20 03:02:30
